mentions_eventtimedate,mentions_mentiontimedate,mentions_mentiontype,mentions_mentionidentifier,events_monthyear,events_sourceurl,events_nummentions,events_numsources,events_numarticles,events_eventcode,events_Actor1Name,events_Actor1CountryCode,events_Actor2Name,events_Actor2CountryCode
2.01805E+13,2.01805E+13,1,http://www.lostiempos.com/actualidad/cochabamba/20180515/vacunaran-contra-influenza-300-centros-hospitales,201805,http://www.lostiempos.com/actualidad/cochabamba/20180515/vacunaran-contra-influenza-300-centros-hospitales,20,1,20,72,LEGISLATOR,,AMERICAN,USA
2.01805E+13,2.01805E+13,1,http://www.lostiempos.com/actualidad/cochabamba/20180515/vacunaran-contra-influenza-300-centros-hospitales,201805,http://www.lostiempos.com/actualidad/opinion/20180515/columna/indigenas-estaran-poder-toda-vida,56,1,56,192,BANK,,,
2.01805E+13,2.01805E+13,1,http://www.lostiempos.com/actualidad/cochabamba/20180515/vacunaran-contra-influenza-300-centros-hospitales,201805,http://www.lostiempos.com/actualidad/cochabamba/20180515/vacunaran-contra-influenza-300-centros-hospitales,16,1,16,90,COMMUNITY,,,
2.01805E+13,2.01805E+13,1,http://www.lostiempos.com/actualidad/cochabamba/20180515/vacunaran-contra-influenza-300-centros-hospitales,201805,http://www.lostiempos.com/actualidad/opinion/20180515/columna/indigenas-estaran-poder-toda-vida,60,1,60,90,COCHABAMBA,BOL,ENTREPRENEUR,
2.01805E+13,2.01805E+13,1,http://www.lostiempos.com/actualidad/cochabamba/20180515/vacunaran-contra-influenza-300-centros-hospitales,201805,http://www.lostiempos.com/actualidad/cochabamba/20180515/vacunaran-contra-influenza-300-centros-hospitales,4,1,4,90,COMMUNITY,,,
2.01805E+13,2.01805E+13,1,http://www.lostiempos.com/actualidad/cochabamba/20180515/vacunaran-contra-influenza-300-centros-hospitales,201805,http://www.lostiempos.com/actualidad/cochabamba/20180515/vacunaran-contra-influenza-300-centros-hospitales,4,1,4,10,BOLIVIA,BOL,WORLD HEALTH ORGANIZATION,
2.01805E+13,2.01805E+13,1,https://www.agenzianova.com/primopiano/499/corea-del-nord-washington-teme-l-influenza-esercitata-da-pechino-su-pyongyang,201805,HTTP://french.yonhapnews.co.kr/northkorea/2018/05/15/0500000000AFR20180515003300884.HTML,6,1,4,46,,,AUTHORITIES,
2.01805E+13,2.01805E+13,1,https://www.agenzianova.com/primopiano/499/corea-del-nord-washington-teme-l-influenza-esercitata-da-pechino-su-pyongyang,201805,HTTP://french.yonhapnews.co.kr/northkorea/2018/05/15/0500000000AFR20180515003300884.HTML,6,1,4,46,,,AUTHORITIES,
2.01805E+13,2.01805E+13,1,http://proceso.hn/salud-y-sociedad/5-salud-y-sociedad/salud-reporta-150-casos-de-influenza-h1n1-en-el-pais.html,201805,http://proceso.hn/salud-y-sociedad/5-salud-y-sociedad/salud-reporta-150-casos-de-influenza-h1n1-en-el-pais.html,4,1,4,174,SAN PEDRO SULA,HND,,
2.01805E+13,2.01805E+13,1,http://www.proceso.hn/salud-y-sociedad/5-salud-y-sociedad/salud-reporta-150-casos-de-influenza-h1n1-en-el-pais.html,201805,http://proceso.hn/salud-y-sociedad/5-salud-y-sociedad/salud-reporta-150-casos-de-influenza-h1n1-en-el-pais.html,4,1,4,174,SAN PEDRO SULA,HND,,
2.01805E+13,2.01805E+13,1,http://www.sercano.com/joh-llama-a-hondurenos-a-vacunarse-contra-la-influenza-h1n1/,201805,http://www.sercano.com/joh-llama-a-hondurenos-a-vacunarse-contra-la-influenza-h1n1/,2,1,2,20,CITIZEN,,HONDURAS,HND
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,2,1,2,1721,,,SCHOOL,
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,2,1,2,31,UNITED KINGDOM,GBR,SCHOOL,
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,3,1,3,1721,,,SCHOOL,
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,6,1,6,31,SCHOOL,,UNITED KINGDOM,GBR
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,5,1,5,60,LEEDS,GBR,SCHOOL,
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,2,1,2,31,SCHOOL,,UNITED KINGDOM,GBR
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,5,1,5,13,,,SCHOOL,
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,2,1,2,31,SCHOOL,,LEEDS,GBR
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,1,1,1,60,LEEDS,GBR,SCHOOL,
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,2,1,2,31,LEEDS,GBR,SCHOOL,
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,4,1,4,60,UNITED KINGDOM,GBR,SCHOOL,
2.01805E+13,2.01805E+13,1,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,201805,https://www.harrogate-news.co.uk/2018/05/15/harrogate-and-district-nhs-foundation-trust-successful-in-bid-for-school-aged-influenza-immunisation-service-for-leeds/,6,1,6,31,UNITED KINGDOM,GBR,SCHOOL,
2.01805E+13,2.01805E+13,1,http://gothamist.com/2018/05/16/canine_influenza_brooklyn.php,201805,https://www.news965.com/news/national-govt--politics/homeland-security-boss-defends-separating-immigrant-families/ngruhm6Btz0VVPHNg3njhK/,2,1,2,14,UNITED STATES,USA,,
2.01805E+13,2.01805E+13,1,http://www.hoy.com.py/nacionales/invitan-a-vacunarse-para-evitar-formas-graves-de-la-influenza,201805,http://hallmarknews.com/osinbajo-in-benue-on-two-day-working-visit/,10,1,10,36,RESIDENTS,,,
2.01805E+13,2.01805E+13,1,http://www.eldeber.com.bo/santacruz/Baja-la-incidencia-de-la-influenza-pero-temen-rebrote-con-el-invierno-20180515-9334.html,201805,http://www.eldeber.com.bo/santacruz/Baja-la-incidencia-de-la-influenza-pero-temen-rebrote-con-el-invierno-20180515-9334.html,10,1,10,20,MONASTERY,,POPULATION,
2.01805E+13,2.01805E+13,1,http://hoybolivia.com/Noticia.php?IdNoticia=265060&tit=santa_cruz_baja_la_incidencia_de_la_influenza_pero_temen_rebrote_con_el_invierno,201805,http://www.eldeber.com.bo/santacruz/Baja-la-incidencia-de-la-influenza-pero-temen-rebrote-con-el-invierno-20180515-9334.html,10,1,10,20,MONASTERY,,POPULATION,
2.01805E+13,2.01805E+13,1,http://www.greenreport.it/news/energia/auto-elettrica-o-convenzionale-cosa-influenza-gli-automobilisti-europei/,201805,http://www.nydailynews.com/news/national/volcanologists-warn-kilauea-ash-plumes-weeks-article-1.3992543,5,1,5,12,POLAND,POL,,
2.01805E+13,2.01805E+13,1,http://www.greenreport.it/news/energia/auto-elettrica-o-convenzionale-cosa-influenza-gli-automobilisti-europei/,201805,"https://www.polskieradio.pl/42/273/Artykul/2121878,Jazda-bez-dowodu-rejestracyjnego-i-ubezpieczenia-OC-przy-sobie-Prezydent-podpisal-nowelizacje",10,1,10,20,EUROPEAN,EUR,,
2.01805E+13,2.01805E+13,1,http://www.entornointeligente.com/vacunas-contra-la-influenza-ya-estan-en-el-pais/,201805,http://www.entornointeligente.com/vacunas-contra-la-influenza-ya-estan-en-el-pais/,10,1,10,36,,,PARAGUAYAN,PRY
2.01805E+13,2.01805E+13,1,http://www.entornointeligente.com/vacunas-contra-la-influenza-ya-estan-en-el-pais/,201805,http://www.entornointeligente.com/vacunas-contra-la-influenza-ya-estan-en-el-pais/,10,1,10,36,PARAGUAYAN,PRY,,
2.01805E+13,2.01805E+13,1,https://www.japantimes.co.jp/news/2018/05/17/national/science-health/japan-lift-youth-ban-tamiflu-influenza-drug/,201805,https://www.cityweekly.net/utah/bold/Content?oid=8896203,4,1,4,172,JAPAN,JPN,,
2.01805E+13,2.01805E+13,1,http://www.prensa-latina.cu/index.php?o=rn&id=179558&SEO=capacitan-a-medicos-hondurenos-ante-rebrote-de-influenza,201805,http://www.prensa-latina.cu/index.php?o=rn&id=179370&SEO=sectores-sociales-insisten-en-auditar-deuda-publica-de-puerto-rico,10,1,10,20,CITIZEN,,,
2.01805E+13,2.01805E+13,1,https://www.japantimes.co.jp/news/2018/05/17/national/science-health/japan-lift-youth-ban-tamiflu-influenza-drug/,201805,https://www.japantimes.co.jp/?post_type=news&p=1412120,10,1,10,81,JAPAN,JPN,,
2.01805E+13,2.01805E+13,1,https://www.lanacion.com.py/pais/2018/05/17/vacunacion-contra-la-influenza-se-aplica-en-el-grupo-nacion/,201805,https://www.newsletter.co.uk/news/mlas-pay-heat-turned-up-on-sf-over-mps-allowances-1-8500875,5,1,5,25,,,GOVERNMENT,
2.01805E+13,2.01805E+13,1,http://www.proceso.hn/actualidad/7-actualidad/fallece-menor-de-10-meses-sospechosa-de-influenza-h1n1.html,201805,http://www.proceso.hn/actualidad/7-actualidad/fallece-menor-de-10-meses-sospechosa-de-influenza-h1n1.html,10,1,10,43,HOSPITAL,,,
2.01805E+13,2.01805E+13,1,http://www.proceso.hn/actualidad/7-actualidad/fallece-menor-de-10-meses-sospechosa-de-influenza-h1n1.html,201805,http://www.proceso.hn/actualidad/7-actualidad/fallece-menor-de-10-meses-sospechosa-de-influenza-h1n1.html,10,1,10,42,,,HOSPITAL,
2.01805E+13,2.01805E+13,1,http://www.prensa-latina.cu/index.php?o=rn&id=179558&SEO=capacitan-a-medicos-hondurenos-ante-rebrote-de-influenza,201805,http://www.prensa-latina.cu/index.php?o=rn&id=179558&SEO=capacitan-a-medicos-hondurenos-ante-rebrote-de-influenza,10,1,10,20,,,CITIZEN,
2.01805E+13,2.01805E+13,1,http://www.prensa-latina.cu/index.php?o=rn&id=179558&SEO=capacitan-a-medicos-hondurenos-ante-rebrote-de-influenza,201805,http://www.prensa-latina.cu/index.php?o=rn&id=179558&SEO=capacitan-a-medicos-hondurenos-ante-rebrote-de-influenza,2,1,2,20,,,CITIZEN,
2.01805E+13,2.01805E+13,1,http://www.pressreleasepoint.com/pig-immunology-comes-age-killer-t-cell-responses-influenza,201805,http://kstp.com/news/police-call-death-of-7-year-old-in-plymouth-a-tragic-accident-/4912181/,15,2,15,10,SCHOOL,,,
2.01805E+13,2.01805E+13,1,https://larepublica.pe/tag/influenza-ah1n1/page/1,201805,https://larepublica.pe/tag/influenza-ah1n1/page/1,10,1,10,90,MINIST OF HEALTH,,,
2.01805E+13,2.01805E+13,1,http://iguazunoticias.com/noticias/realizan-en-el-barreyro-un-taller-de-actualizacion-sobre-influenza/,201805,http://iguazunoticias.com/noticias/realizan-en-el-barreyro-un-taller-de-actualizacion-sobre-influenza/,10,1,10,40,,,HOSPITAL,
2.01805E+13,2.01805E+13,1,http://prensa-latina.cu/index.php?o=rn&id=179679&SEO=continua-en-bolivia-campana-de-vacunacion-contra-influenza,201805,http://prensa-latina.cu/index.php?o=rn&id=179679&SEO=continua-en-bolivia-campana-de-vacunacion-contra-influenza,10,1,10,110,,,BOLIVIA,BOL
2.01805E+13,2.01805E+13,1,http://www.prensa-latina.cu/index.php?o=rn&id=179679&SEO=continua-en-bolivia-campana-de-vacunacion-contra-influenza,201805,http://prensa-latina.cu/index.php?o=rn&id=179679&SEO=continua-en-bolivia-campana-de-vacunacion-contra-influenza,10,1,10,110,,,BOLIVIA,BOL
2.01805E+13,2.01805E+13,1,http://www.prensa-latina.cu/index.php?o=rn&id=179679&SEO=continua-en-bolivia-campana-de-vacunacion-contra-influenza,201805,http://www.prensa-latina.cu/index.php?o=rn&id=179679&SEO=continua-en-bolivia-campana-de-vacunacion-contra-influenza,2,1,2,110,,,BOLIVIA,BOL
2.01805E+13,2.01805E+13,1,http://www.lankanewspapers.com/2018/05/18/spread-influenza-will-contained/,201805,http://www.lankanewspapers.com/2018/05/18/spread-influenza-will-contained/,2,1,2,13,HEALTH DEPARTMENT,,,
2.01805E+13,2.01805E+13,1,http://www.lankanewspapers.com/2018/05/18/spread-influenza-will-contained/,201805,http://www.lankanewspapers.com/2018/05/18/spread-influenza-will-contained/,8,1,8,23,SCHOOL,,,
2.01805E+13,2.01805E+13,1,http://www.lankanewspapers.com/2018/05/18/spread-influenza-will-contained/,201805,http://www.lankanewspapers.com/2018/05/18/spread-influenza-will-contained/,2,1,2,23,SCHOOL,,,
2.01805E+13,2.01805E+13,1,http://www.lankanewspapers.com/2018/05/18/spread-influenza-will-contained/,201805,http://www.lankanewspapers.com/2018/05/18/spread-influenza-will-contained/,6,1,6,13,HEALTH DEPARTMENT,,SRI LANKA,LKA
2.01805E+13,2.01805E+13,1,http://www.elheraldo.hn/pais/1179150-466/unas-20000-personas-se-han-vacunado-contra-la-influenza-h1n1-en-honduras,201805,http://www.elheraldo.hn/pais/1179150-466/unas-20000-personas-se-han-vacunado-contra-la-influenza-h1n1-en-honduras,20,1,20,10,PHYSICIAN,,,
2.01805E+13,2.01805E+13,1,http://www.elheraldo.hn/inicio/1179150-465/unas-20000-personas-se-han-vacunado-contra-la-influenza-h1n1-en-honduras,201805,http://www.elheraldo.hn/pais/1179150-466/unas-20000-personas-se-han-vacunado-contra-la-influenza-h1n1-en-honduras,20,1,20,10,PHYSICIAN,,,
2.01805E+13,2.01805E+13,1,http://www.itnnews.lk/hot_news/spread-of-influenza-to-be-contained/,201805,http://www.itnnews.lk/hot_news/spread-of-influenza-to-be-contained/,10,1,10,100,EDUCATION MINIST,,SCHOOL,
2.01805E+13,2.01805E+13,1,http://www.msnoticias.com.br/editorias/geral-ms-noticias/primeiro-municipio-de-ms-a-oferecer-vacina-contra-influenza-gratuita-a/79653/,201805,http://www.msnoticias.com.br/editorias/geral-ms-noticias/primeiro-municipio-de-ms-a-oferecer-vacina-contra-influenza-gratuita-a/79653/,10,1,10,110,,,MINIST OF HEALTH,
2.01805E+13,2.01805E+13,1,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,201805,https://www.dailypolitical.com/2018/05/18/us-foods-holding-corp-usfd-stake-decreased-by-thrivent-financial-for-lutherans.html,15,2,15,10,CHIEF EXECUTIVE,,,
2.01805E+13,2.01805E+13,1,http://www.dailynews.lk/2018/05/21/local/151501/influenza-outbreak-south-under-control-samples-sent-hong-kong-dr-jasinghe,201805,http://www.hankookilbo.com/v/b799bdbaeaed4c30be8181c05ea3ffc5,10,1,10,90,PRIME MINISTER,,,
2.01805E+13,2.01805E+13,1,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,201805,http://www.vnews.com/Hartford-fireworks-funding-sought-17601563,3,1,3,100,,,COMMUNITY,
2.01805E+13,2.01805E+13,1,http://www.laprensa.hn/honduras/1179438-410/salud-registra-casos-influenza-ah1n1-honduras,201805,http://www.laprensa.hn/honduras/1179438-410/salud-registra-casos-influenza-ah1n1-honduras,10,1,10,10,GOVERNMENT,,,
2.01805E+13,2.01805E+13,1,http://www.laprensa.hn/honduras/1179438-410/salud-registra-casos-influenza-ah1n1-honduras,201805,http://www.laprensa.hn/honduras/1179438-410/salud-registra-casos-influenza-ah1n1-honduras,10,1,10,90,GOVERNMENT,,,
2.01805E+13,2.01805E+13,1,http://www.dailynews.lk/2018/05/21/local/151501/influenza-outbreak-south-under-control-samples-sent-hong-kong-dr-jasinghe,201805,https://www.lagranepoca.com/china/regimen-chino/306458-las-autoridades-de-china-continental-sospechadas-de-impedir-que-shen-yun-alquile-salas-de-teatro-en-hong-kong.html,8,1,8,10,GOVERNMENT,,,
2.01805E+13,2.01805E+13,1,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,201805,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,4,1,4,10,AUTHORITIES,,,
2.01805E+13,2.01805E+13,1,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,201805,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,10,1,10,51,MINIST,,POPULATION,
2.01805E+13,2.01805E+13,1,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,201805,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,4,1,4,100,,,POPULATION,
2.01805E+13,2.01805E+13,1,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,201805,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,4,1,4,10,AUTHORITIES,,,
2.01805E+13,2.01805E+13,1,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,201805,http://radiohrn.hn/2018/05/18/el-80-por-ciento-de-pacientes-con-influenza-ya-estan-en-sus-casas/,10,1,10,10,MINIST,,POPULATION,
2.01805E+13,2.01805E+13,1,http://romesentinel.com/county/health-official-influenza-no-longer-prevalent-in-new-york/QBqrer!CAqPHAHCN2Sb7r4j3R4WTw/,201805,http://romesentinel.com/county/health-official-influenza-no-longer-prevalent-in-new-york/QBqrer!CAqPHAHCN2Sb7r4j3R4WTw/,4,1,4,36,CHRISTIAN,,RELIGION,
2.01805E+13,2.01805E+13,1,http://romesentinel.com/county/health-official-influenza-no-longer-prevalent-in-new-york/QBqrer!CAqPHAHCN2Sb7r4j3R4WTw/,201805,http://romesentinel.com/county/health-official-influenza-no-longer-prevalent-in-new-york/QBqrer!CAqPHAHCN2Sb7r4j3R4WTw/,4,1,4,36,RELIGION,,CHRISTIAN,
2.01805E+13,2.01805E+13,1,http://romesentinel.com/county/health-official-influenza-no-longer-prevalent-in-new-york/QBqrer!CAqPHAHCN2Sb7r4j3R4WTw/,201805,http://romesentinel.com/county/health-official-influenza-no-longer-prevalent-in-new-york/QBqrer!CAqPHAHCN2Sb7r4j3R4WTw/,4,1,4,46,RELIGION,,CHRISTIAN,
2.01805E+13,2.01805E+13,1,http://romesentinel.com/county/health-official-influenza-no-longer-prevalent-in-new-york/QBqrer!CAqPHAHCN2Sb7r4j3R4WTw/,201805,http://romesentinel.com/county/health-official-influenza-no-longer-prevalent-in-new-york/QBqrer!CAqPHAHCN2Sb7r4j3R4WTw/,4,1,4,46,CHRISTIAN,,RELIGION,
2.01805E+13,2.01805E+13,1,http://romesentinel.com/county/health-official-influenza-no-longer-prevalent-in-new-york/QBqrer!CAqPHAHCN2Sb7r4j3R4WTw/,201805,http://romesentinel.com/county/health-official-influenza-no-longer-prevalent-in-new-york/QBqrer!CAqPHAHCN2Sb7r4j3R4WTw/,10,1,10,51,RELIGION,,MINISTRY,
2.01805E+13,2.01805E+13,1,http://www.radiopanama.com.pa/noticias/actualidad/ministro-de-salud-reitera-llamado-a-la-poblacion-a-vacunarse-contra-la-influenza/20180519/nota/3751961.aspx,201805,http://www.radiopanama.com.pa/noticias/actualidad/ministro-de-salud-reitera-llamado-a-la-poblacion-a-vacunarse-contra-la-influenza/20180519/nota/3751961.aspx,10,1,10,10,MINIST OF HEALTH,,POPULATION,
2.01805E+13,2.01805E+13,1,http://www.elheraldo.hn/inicio/1179711-465/salud-de-los-hondure%F1os-da%F1ada-por-el-dengue-y-la-influenza-a,201805,http://www.elheraldo.hn/inicio/1179711-465/salud-de-los-hondure%F1os-da%F1ada-por-el-dengue-y-la-influenza-a,10,1,10,20,AUTHORITIES,,,
2.01805E+13,2.01805E+13,1,http://www.elheraldo.hn/inicio/1179711-465/salud-de-los-hondure%F1os-da%F1ada-por-el-dengue-y-la-influenza-a,201805,http://www.elheraldo.hn/inicio/1179711-465/salud-de-los-hondure%F1os-da%F1ada-por-el-dengue-y-la-influenza-a,8,1,8,12,HONDURAN,HND,,
