RowNum,sourceurl,monthyear,sqldate,nummentions,numsources,numarticles,eventcode,actor1name,actor1countrycode,actor2name,actor2countrycode
167,http://afkinsider.com/138555/youthful-entrepreneur-uses-green-waste-recovery-to-fight-malaria-in-madagascar/,201703,20170325,4,1,4,192,MADAGASCAR,MDG,BUSINESS,
168,http://afkinsider.com/138555/youthful-entrepreneur-uses-green-waste-recovery-to-fight-malaria-in-madagascar/,201703,20170325,4,1,4,020,MADAGASCAR,MDG,INTELLIGENCE,
169,http://afkinsider.com/138555/youthful-entrepreneur-uses-green-waste-recovery-to-fight-malaria-in-madagascar/,201703,20170325,4,1,4,010,MADAGASCAR,MDG,,
170,http://afkinsider.com/138555/youthful-entrepreneur-uses-green-waste-recovery-to-fight-malaria-in-madagascar/,201703,20170325,4,1,4,051,MADAGASCAR,MDG,,
171,http://afkinsider.com/138555/youthful-entrepreneur-uses-green-waste-recovery-to-fight-malaria-in-madagascar/,201703,20170325,4,1,4,072,MADAGASCAR,MDG,,
172,http://afkinsider.com/138555/youthful-entrepreneur-uses-green-waste-recovery-to-fight-malaria-in-madagascar/,201703,20170325,4,1,4,190,MADAGASCAR,MDG,,
173,http://afkinsider.com/138555/youthful-entrepreneur-uses-green-waste-recovery-to-fight-malaria-in-madagascar/,201703,20170325,6,1,6,072,MADAGASCAR,MDG,,
174,http://afkinsider.com/138555/youthful-entrepreneur-uses-green-waste-recovery-to-fight-malaria-in-madagascar/,201703,20170325,6,1,6,020,ENTREPRENEUR,,INTELLIGENCE,
175,http://afkinsider.com/139095/opinion-a-malaria-vaccine-will-increase-travel-remove-trade-barriers-in-africa/,201705,20170501,2,1,2,043,AFRICA,AFR,SOUTH AFRICAN,ZAF
176,http://afkinsider.com/139095/opinion-a-malaria-vaccine-will-increase-travel-remove-trade-barriers-in-africa/,201705,20170501,2,1,2,043,AFRICA,AFR,SOUTH AFRICAN,ZAF
177,http://afkinsider.com/139095/opinion-a-malaria-vaccine-will-increase-travel-remove-trade-barriers-in-africa/,201705,20170501,2,1,2,043,AFRICA,AFR,AFRICA,AFR
178,http://afkinsider.com/139095/opinion-a-malaria-vaccine-will-increase-travel-remove-trade-barriers-in-africa/,201705,20170501,2,1,2,042,SOUTH AFRICAN,ZAF,AFRICA,AFR
179,http://afkinsider.com/139095/opinion-a-malaria-vaccine-will-increase-travel-remove-trade-barriers-in-africa/,201705,20170501,2,1,2,042,SOUTH AFRICAN,ZAF,AFRICA,AFR
180,http://afkinsider.com/139095/opinion-a-malaria-vaccine-will-increase-travel-remove-trade-barriers-in-africa/,201705,20170501,4,1,4,061,CHINA,CHN,,
181,http://afkinsider.com/139095/opinion-a-malaria-vaccine-will-increase-travel-remove-trade-barriers-in-africa/,201705,20170501,4,1,4,043,AFRICA,AFR,AFRICA,AFR
182,http://afkinsider.com/139095/opinion-a-malaria-vaccine-will-increase-travel-remove-trade-barriers-in-africa/,201705,20170501,6,1,6,042,AFRICA,AFR,AFRICA,AFR
183,http://afkinsider.com/95010/final-malaria-vaccine-trial-gives-hope-to-many-african-children/,201504,20150424,2,1,2,010,REUTERS,USA,UNITED KINGDOM,GBR
184,http://afkinsider.com/95010/final-malaria-vaccine-trial-gives-hope-to-many-african-children/,201504,20150424,3,1,3,010,REUTERS,USA,PROFESSOR,
185,http://afkinsider.com/95464/herbal-tea-to-treat-malaria-heads-for-clinical-trial-in-burkina-faso/,201505,20150501,5,1,5,071,BURKINA FASO,BFA,BURKINA FASO,BFA
186,http://afkinsider.com/95464/herbal-tea-to-treat-malaria-heads-for-clinical-trial-in-burkina-faso/,201505,20150501,5,1,5,071,BURKINA FASO,BFA,,
187,http://africa-health.com/news/botswana-receives-award-for-excellent-control-of-malaria/,201602,20160213,2,1,2,0841,MEDIA,,BOTSWANA,BWA
188,http://africa-health.com/news/botswana-receives-award-for-excellent-control-of-malaria/,201602,20160213,2,1,2,0841,BOTSWANA,BWA,HEALTH MINIST,
189,http://africa-health.com/news/botswana-receives-award-for-excellent-control-of-malaria/,201602,20160213,5,1,5,036,AFRICA,AFR,AFRICAN UNION,AFR
190,http://africa-health.com/news/botswana-receives-award-for-excellent-control-of-malaria/,201602,20160213,5,1,5,036,AFRICAN UNION,AFR,AFRICA,AFR
191,http://africa-health.com/news/botswana-receives-award-for-excellent-control-of-malaria/,201602,20160213,6,1,6,0841,MEDIA,,HEALTH MINIST,
192,http://africa-me.com/beninese-doctor-honored-green-anti-malaria-drug/,201607,20160715,1,1,1,010,AFRICA,AFR,NIGERIA,NGA
193,http://africa-me.com/beninese-doctor-honored-green-anti-malaria-drug/,201607,20160715,1,1,1,010,AFRICA,AFR,NIGERIA,NGA
194,http://africa-me.com/beninese-doctor-honored-green-anti-malaria-drug/,201607,20160715,1,1,1,010,NIGERIA,NGA,AFRICA,AFR
195,http://africa-me.com/beninese-doctor-honored-green-anti-malaria-drug/,201607,20160715,1,1,1,010,NIGERIA,NGA,AFRICA,AFR
196,http://africa-me.com/beninese-doctor-honored-green-anti-malaria-drug/,201607,20160715,2,1,2,051,BENINESE,BEN,BENIN,BEN
197,http://africa-me.com/beninese-doctor-honored-green-anti-malaria-drug/,201607,20160715,6,1,6,010,AFRICA,AFR,,
198,http://africa-me.com/beninese-doctor-honored-green-anti-malaria-drug/,201607,20160715,6,1,6,051,BENINESE,BEN,,
199,http://africa.cgtn.com/2017/01/30/eight-african-nations-lauded-for-great-strides-in-reducing-malaria-infections/,201701,20170130,10,1,10,051,AFRICA,AFR,,
200,http://africa.cgtn.com/2017/04/25/ghana-launches-malaria-foundation-to-eradicate-the-disease-by-2030/,201704,20170425,5,1,5,036,GHANA,GHA,GHANA,GHA
201,http://africa.cgtn.com/2017/04/25/ghana-launches-malaria-foundation-to-eradicate-the-disease-by-2030/,201704,20170425,5,1,5,036,GHANA,GHA,,
202,http://africa.tvcnews.tv/2016/09/07/declares-sri-lanka-malaria-free/,201609,20160907,3,1,3,051,GOOGLE,USA,SRI LANKA,LKA
203,http://africajournalismtheworld.com/tag/south-sudan-malaria/,201509,20150924,40,1,40,075,UNITED NATIONS,,CIVILIAN,
204,http://africanbrains.net/2015/12/24/scientists-slip-infertility-gene-into-malaria-mosquito/,201512,20151224,2,1,2,010,WEBSITE,,CIVIL SOCIETY,
205,http://africanbrains.net/2015/12/24/scientists-slip-infertility-gene-into-malaria-mosquito/,201512,20151224,3,1,3,010,WEBSITE,,CIVIL SOCIETY,
206,http://africanbrains.net/2016/02/01/african-leaders-malaria-alliance-alma-celebrate-historic-progress-fight-malaria-africa-2016-alma-awards-excellence/,201602,20160201,10,1,10,046,,,MEDIA,
207,http://africanbrains.net/2016/02/01/african-leaders-malaria-alliance-alma-celebrate-historic-progress-fight-malaria-africa-2016-alma-awards-excellence/,201602,20160201,10,1,10,046,MEDIA,,,
208,http://africanbrains.net/2016/02/01/african-leaders-malaria-alliance-alma-celebrate-historic-progress-fight-malaria-africa-2016-alma-awards-excellence/,201602,20160201,10,1,10,026,MEDIA,,,
209,http://africanbrains.net/2016/02/01/african-leaders-malaria-alliance-alma-celebrate-historic-progress-fight-malaria-africa-2016-alma-awards-excellence/,201602,20160201,10,1,10,051,AFRICA,AFR,,
210,http://africanbrains.net/2017/05/29/preparations-underway-mass-mosquito-net-distribution-combat-malaria-sierra-leone/,201705,20170529,3,1,3,051,SIERRA LEONE,SLE,SIERRA LEONE,SLE
211,http://africanbrains.net/2017/05/29/preparations-underway-mass-mosquito-net-distribution-combat-malaria-sierra-leone/,201705,20170529,7,1,7,051,BRITISH,GBR,SIERRA LEONE,SLE
212,http://africanbrains.net/2017/10/04/planning-first-malaria-vaccine-implementation-underway/,201710,20171004,10,1,10,010,COMMUNITY,,,
213,http://africanbusinessmagazine.com/classifieds/announcement/ecobank-foundation-injects-750000-malaria-eradication-mozambique/,201802,20180212,5,1,5,190,MOZAMBIQUE,MOZ,,
214,http://africanbusinessmagazine.com/classifieds/announcement/ecobank-foundation-injects-750000-malaria-eradication-mozambique/,201802,20180212,5,1,5,070,MOZAMBIQUE,MOZ,,
215,http://africanbusinessmagazine.com/latest/british-high-commissioner-helps-launch-comic-relief-gsk-grants-to-help-fight-malaria-in-tanzania/,201612,20161208,2,1,2,072,BRITISH,GBR,TANZANIA,TZA
216,http://africanhealthmagazine.com/2015/04/23/world-malaria-day-call-to-close-gaps-in-prevention-and-treatment-to-defeat-malaria/,201504,20150423,5,1,5,010,WORLD HEALTH ORGANIZATION,,COMMUNITY,
217,http://africanhealthmagazine.com/2015/04/23/world-malaria-day-call-to-close-gaps-in-prevention-and-treatment-to-defeat-malaria/,201504,20150423,5,1,5,020,WORLD HEALTH ORGANIZATION,,COMMUNITY,
218,http://africasciencenews.org/new-initiative-forged-to-eliminate-malaria-in-zambia,201702,20170203,1,1,1,051,,,ZAMBIA,ZMB
219,http://africatimes.com/2015/12/09/how-zambia-is-tackling-malaria/,201512,20151209,4,1,4,040,LUSAKA,ZMB,ZAMBIA,ZMB
220,http://africatimes.com/2015/12/09/how-zambia-is-tackling-malaria/,201512,20151209,4,1,4,040,ZAMBIA,ZMB,LUSAKA,ZMB
221,http://africatimes.com/2015/12/09/how-zambia-is-tackling-malaria/,201512,20151209,10,1,10,060,COMMUNITY,,WORKER,
222,http://africatimes.com/2016/02/22/mobilizing-domestic-resources-cameroons-inspiring-fight-against-malaria/,201602,20160222,5,1,5,040,AFRICA,AFR,ADDIS ABABA,ETH
223,http://africatimes.com/2016/02/22/mobilizing-domestic-resources-cameroons-inspiring-fight-against-malaria/,201602,20160222,5,1,5,042,AFRICA,AFR,AFRICAN UNION,AFR
224,http://africatimes.com/2016/02/22/mobilizing-domestic-resources-cameroons-inspiring-fight-against-malaria/,201602,20160222,5,1,5,014,AFRICA,AFR,AFRICAN UNION,AFR
225,http://africatimes.com/2016/02/22/mobilizing-domestic-resources-cameroons-inspiring-fight-against-malaria/,201602,20160222,5,1,5,040,ADDIS ABABA,ETH,AFRICA,AFR
226,http://africatimes.com/2016/02/22/mobilizing-domestic-resources-cameroons-inspiring-fight-against-malaria/,201602,20160222,5,1,5,043,AFRICAN UNION,AFR,AFRICA,AFR
227,http://africatimes.com/2016/02/22/mobilizing-domestic-resources-cameroons-inspiring-fight-against-malaria/,201602,20160222,10,1,10,190,,,GOVERNMENT,
228,http://africatimes.com/2016/02/22/mobilizing-domestic-resources-cameroons-inspiring-fight-against-malaria/,201602,20160222,10,1,10,071,CAMEROON,CMR,,
229,http://africatimes.com/2016/02/22/mobilizing-domestic-resources-cameroons-inspiring-fight-against-malaria/,201602,20160222,10,1,10,125,CAMEROON,CMR,GOVERNMENT,
230,http://africatimes.com/2016/02/22/mobilizing-domestic-resources-cameroons-inspiring-fight-against-malaria/,201602,20160222,10,1,10,190,GOVERNMENT,,,
231,http://afropages.fr/199-fr/geopolis/516852-un-moustique-genetiquement-modifie-pour-lutter-contre-la-malaria-au-burkina-faso,201806,20180604,10,1,10,111,,,OUAGADOUGOU,BFA
232,http://afropages.fr/APO/africa-reiterates-global-call-to-end-malaria-by-2030-during-global-commemorations,201604,20160426,2,1,2,020,AFRICA,AFR,ETHIOPIA,ETH
233,http://afropages.fr/APO/africa-reiterates-global-call-to-end-malaria-by-2030-during-global-commemorations,201604,20160426,2,1,2,070,AFRICA,AFR,ETHIOPIA,ETH
234,http://afropages.fr/APO/africa-reiterates-global-call-to-end-malaria-by-2030-during-global-commemorations,201604,20160426,2,1,2,010,AFRICA,AFR,ETHIOPIA,ETH
235,http://afropages.fr/APO/africa-reiterates-global-call-to-end-malaria-by-2030-during-global-commemorations,201604,20160426,2,1,2,020,ETHIOPIA,ETH,,
236,http://afropages.fr/APO/africa-reiterates-global-call-to-end-malaria-by-2030-during-global-commemorations,201604,20160426,2,1,2,070,ETHIOPIA,ETH,,
237,http://afropages.fr/APO/africa-reiterates-global-call-to-end-malaria-by-2030-during-global-commemorations,201604,20160426,6,1,6,020,AFRICA,AFR,,
238,http://afropages.fr/APO/africa-reiterates-global-call-to-end-malaria-by-2030-during-global-commemorations,201604,20160426,6,1,6,070,AFRICA,AFR,,
239,http://afropages.fr/APO/african-countries-sets-the-stage-to-end-aids-tb-and-malaria-by-2030,201607,20160707,5,1,5,110,AFRICA,AFR,,
240,http://afropages.fr/APO/african-countries-sets-the-stage-to-end-aids-tb-and-malaria-by-2030,201607,20160707,10,1,10,071,AFRICA,AFR,,
241,http://afropages.fr/APO/african-countries-sets-the-stage-to-end-aids-tb-and-malaria-by-2030,201507,20150708,10,1,10,010,AFRICA,AFR,,
242,http://afropages.fr/APO/african-countries-sets-the-stage-to-end-aids-tb-and-malaria-by-2030,201607,20160707,10,1,10,051,AFRICA,AFR,KIGALI,RWA
243,http://afropages.fr/APO/african-countries-sets-the-stage-to-end-aids-tb-and-malaria-by-2030,201607,20160707,10,1,10,070,BUSINESS,,,
244,http://afropages.fr/APO/african-countries-sets-the-stage-to-end-aids-tb-and-malaria-by-2030,201606,20160630,10,1,10,014,ADDIS ABABA,ETH,NDJAMENA,TCD
245,http://afropages.fr/APO/malaria-experts-and-african-leaders-challenged-to-maintain-the-momentum-and-win-the-race-for-malaria-elimination,201607,20160713,10,1,10,042,DAKAR,SEN,NOVARTIS,CHE
246,http://afropages.fr/APO/malaria-experts-and-african-leaders-challenged-to-maintain-the-momentum-and-win-the-race-for-malaria-elimination,201607,20160713,10,1,10,051,NOVARTIS,CHE,,
247,http://agenciabrasil.ebc.com.br/geral/noticia/2016-04/malaria-quase-metade-da-populacao-global-esta-em-risco-de-contrair-doenca,201604,20160425,10,1,10,130,,,POPULATION,
248,http://agenciabrasil.ebc.com.br/geral/noticia/2017-01/governo-de-minas-investiga-casos-suspeitos-de-febre-amarela-e-malaria-no,201701,20170109,10,1,10,020,,,MINIST OF HEALTH,
249,http://agenciabrasil.ebc.com.br/internacional/noticia/2015-04/erradicar-malaria-ate-2030-custara-93-bilhoes-de-euros,201504,20150421,10,1,10,036,,,AFRICA,AFR
250,http://agenciabrasil.ebc.com.br/internacional/noticia/2015-04/erradicar-malaria-ate-2030-custara-93-bilhoes-de-euros,201504,20150421,10,1,10,036,AFRICA,AFR,,
251,http://agn.com.gt/2016/05/salud-asegura-fondos-para-sostener-lucha-contra-vih-tuberculosis-y-malaria/,201606,20160601,2,1,2,040,,,GUATEMALA,GTM
252,http://agn.com.gt/2016/05/salud-asegura-fondos-para-sostener-lucha-contra-vih-tuberculosis-y-malaria/,201606,20160601,2,1,2,120,GUATEMALA,GTM,,
253,http://agn.com.gt/2016/05/salud-asegura-fondos-para-sostener-lucha-contra-vih-tuberculosis-y-malaria/,201606,20160601,2,1,2,040,GUATEMALA,GTM,,
254,http://agn.com.gt/2016/05/salud-asegura-fondos-para-sostener-lucha-contra-vih-tuberculosis-y-malaria/,201606,20160601,8,1,8,120,MINIST,,,
255,http://agn.com.gt/2016/05/salud-asegura-fondos-para-sostener-lucha-contra-vih-tuberculosis-y-malaria/,201606,20160601,10,1,10,015,MINISTRY,,CONGRESS,
256,http://agn.com.gt/comunidad/guatemala-reduce-un-47-por-ciento-los-casos-de-malaria-en-2018/,201805,20180526,10,1,10,020,,,MINIST OF HEALTH,
257,http://ahmedabadmirror.indiatimes.com/others/scitech/Long-acting-malaria-pill-a-step-closer/articleshow/55528754.cms,201611,20161121,5,1,5,070,THE US,USA,,
258,http://akeednews.com/drug-resistant-malaria-huge-threat/,201502,20150221,2,1,2,010,THAILAND,THA,INSURGENCY,
259,http://akeednews.com/drug-resistant-malaria-huge-threat/,201502,20150221,2,1,2,010,THAILAND,THA,INSURGENCY,
260,http://akeednews.com/drug-resistant-malaria-huge-threat/,201502,20150221,3,1,3,012,SOUTH EAST ASIA,SEA,INSURGENCY,
261,http://akeednews.com/drug-resistant-malaria-huge-threat/,201502,20150221,5,1,5,073,WEBSITE,,,
262,http://akeednews.com/drug-resistant-malaria-huge-threat/,201502,20150221,7,1,7,012,SOUTH EAST ASIA,SEA,INSURGENCY,
263,http://aktiv.origo.hu/gazdasag/20170925-ellenall-a-malaria-az-eddigi-kezeleseknek-delkelet-azsiaban.html,201709,20170925,10,1,10,010,MAGAZINE,,,
264,http://aktiv.origo.hu/gazdasag/20170925-ellenall-a-malaria-az-eddigi-kezeleseknek-delkelet-azsiaban.html,201709,20170925,10,1,10,084,MAGAZINE,,,
265,http://alinesabroad.blogspot.com/2016/01/malaria-and-me.html,201601,20160104,10,1,10,100,EUROPE,EUR,,
266,http://allegralaboratory.net/an-option-with-no-choice-the-role-of-preventive-technologies-in-dis-locating-a-malaria-epidemic-medtech/,201701,20170127,2,1,2,070,UGANDA,UGA,,
267,http://allegralaboratory.net/an-option-with-no-choice-the-role-of-preventive-technologies-in-dis-locating-a-malaria-epidemic-medtech/,201701,20170127,2,1,2,040,UGANDA,UGA,,
268,http://allegralaboratory.net/an-option-with-no-choice-the-role-of-preventive-technologies-in-dis-locating-a-malaria-epidemic-medtech/,201701,20170127,5,1,5,090,UNIVERSITY,,UGANDA,UGA
269,http://allegralaboratory.net/an-option-with-no-choice-the-role-of-preventive-technologies-in-dis-locating-a-malaria-epidemic-medtech/,201701,20170127,8,1,8,070,UGANDA,UGA,,
270,http://allegralaboratory.net/an-option-with-no-choice-the-role-of-preventive-technologies-in-dis-locating-a-malaria-epidemic-medtech/,201701,20170127,10,1,10,120,USAID,USA,MINIST OF HEALTH,
271,http://allegralaboratory.net/an-option-with-no-choice-the-role-of-preventive-technologies-in-dis-locating-a-malaria-epidemic-medtech/,201701,20170127,10,1,10,071,UGANDA,UGA,,
272,http://allghananews.com/health-lifestyle/68805-more-african-nations-show-progress-in-the-malaria-fight,201601,20160130,10,1,10,013,GHANA,GHA,AFRICA,AFR
273,http://allghananews.com/health-lifestyle/70170-malaria-tops-opd-case-in-ghana,201607,20160722,2,1,2,010,GHANA,GHA,HOSPITAL,
274,http://allghananews.com/health-lifestyle/70170-malaria-tops-opd-case-in-ghana,201607,20160722,4,1,4,010,GHANA,GHA,HOSPITAL,
275,http://allghananews.com/health-lifestyle/70170-malaria-tops-opd-case-in-ghana,201607,20160722,4,1,4,010,HOSPITAL,,,
276,http://allghananews.com/health-lifestyle/70170-malaria-tops-opd-case-in-ghana,201607,20160722,10,1,10,100,,,GHANAIAN,GHA
277,http://allghananews.com/social-news/69631-university-of-ghana-holds-symposium-on-malaria-research,201606,20160624,3,1,3,040,ACCRA,GHA,GHANA,GHA
278,http://allghananews.com/social-news/69631-university-of-ghana-holds-symposium-on-malaria-research,201606,20160624,3,1,3,060,ACCRA,GHA,GHANA,GHA
279,http://allghananews.com/social-news/69631-university-of-ghana-holds-symposium-on-malaria-research,201606,20160624,3,1,3,040,GHANA,GHA,ACCRA,GHA
280,http://allindiaroundup.com/news/indian-origin-scientist-along-with-a-team-offers-hope-for-malaria-prevention/,201808,20180804,2,1,2,071,GERMANY,DEU,,
281,http://allindiaroundup.com/news/nobel-prize-2015-in-medicine-honors-pioneers-of-malaria-and-anti-parasitic-therapy/,201510,20151006,1,1,1,112,SWEDEN,SWE,SCIENTIST,
282,http://allindiaroundup.com/news/nobel-prize-2015-in-medicine-honors-pioneers-of-malaria-and-anti-parasitic-therapy/,201510,20151006,2,1,2,0831,CHINESE,CHN,SWEDEN,SWE
283,http://allindiaroundup.com/news/nobel-prize-2015-in-medicine-honors-pioneers-of-malaria-and-anti-parasitic-therapy/,201510,20151006,2,1,2,0831,CHINESE,CHN,SWEDEN,SWE
284,http://allindiaroundup.com/news/nobel-prize-2015-in-medicine-honors-pioneers-of-malaria-and-anti-parasitic-therapy/,201510,20151006,6,1,6,0831,CHINESE,CHN,SCIENTIST,
285,http://allindiaroundup.com/news/sun-pharma-joins-hands-with-icmr-for-malaria-eradication/,201604,20160427,10,1,10,051,,,HEALTH MINIST,
286,http://allindiaroundup.com/news/sun-pharma-joins-hands-with-icmr-for-malaria-eradication/,201604,20160427,10,1,10,020,COMPANY,,,
287,http://almomento.net/los-alcarrizos-eliminan-criadero-de-mosquito-transmite-la-malaria/,201809,20180910,10,1,10,090,MINISTRY,,COMMUNITY,
288,http://almomento.net/sde-salud-desarrolla-operativo-de-60-dias-para-controlar-la-malaria/,201809,20180908,10,1,10,020,MINIST OF HEALTH,,,
289,http://almomento.net/vigilan-pasajeros-proceden-venezuela-y-haiti-por-brotes-de-difteria-y-malaria/257571,201611,20161101,10,1,10,090,HAITI,HTI,,
290,http://altoadige.gelocal.it/bolzano/cronaca/2017/09/05/news/biancofiore-sul-caso-di-malaria-roma-mandi-gli-ispettori-1.15812455,201709,20170905,10,1,10,061,ROME,ITA,AFRICA,AFR
291,http://altoadige.gelocal.it/bolzano/cronaca/2017/09/05/news/biancofiore-sul-caso-di-malaria-roma-mandi-gli-ispettori-1.15812455,201709,20170905,10,1,10,075,SCHOOL,,MINISTRY,
292,http://ambienteja.info/2016/04/25/s-africa-vows-to-be-malaria-free-by-2018.html,201604,20160425,10,1,10,051,TRAVELLER,,HEALTH PROFESSIONAL,
293,http://america.aljazeera.com/articles/2016/1/11/malaria-crisis-india-doesnt-want-to-acknowledge.html,201601,20160111,1,1,1,057,,,COMPANIES,
294,http://america.aljazeera.com/articles/2016/1/11/malaria-crisis-india-doesnt-want-to-acknowledge.html,201601,20160111,1,1,1,010,DOCTOR,,,
295,http://america.aljazeera.com/articles/2016/1/11/malaria-crisis-india-doesnt-want-to-acknowledge.html,201601,20160111,1,1,1,057,COMPANIES,,,
296,http://america.aljazeera.com/articles/2016/1/11/malaria-crisis-india-doesnt-want-to-acknowledge.html,201601,20160111,1,1,1,032,COMPANIES,,,
